Rank,Name,Frequency,Year
1442,Julie,59,1972
1443,Lauren,59,1996
1444,Marjorie,59,1928
1445,Mildred,59,1925
1446,Morgan,59,1995
1447,Nicole,59,1993
1448,Nicole,59,1995
1449,Olivia,59,1999
1450,Shannon,59,1977
1451,Shelley,59,1971
1452,Susan,59,1973
1453,Abigail,58,2004
1454,Alice,58,1924
1455,Alice,58,1932
1456,Amanda,58,1994
1457,Annie,58,1935
1458,Annie,58,1939
1459,Audrey,58,1938
1460,Ava,58,2015
1461,Chelsea,58,1993
1462,Courtney,58,1987
1463,Courtney,58,1988
1464,Emily,58,2006
1465,Emma,58,1996
1466,Emma,58,2012
1467,Erin,58,1985
1468,Evelyn,58,1922
1469,Frances,58,1934
1470,Hannah,58,2004
1471,Holly,58,1985
1472,Katelyn,58,1989
1473,Katelyn,58,1993
1474,Kimberley,58,1973
1475,Kimberly,58,1976
1476,Laura,58,1976
1477,Mary,58,1981
1478,Olivia,58,2003
1479,Patricia,58,1975
1480,Ruth,58,1938
1481,Sarah,58,2001
1482,Stephanie,58,1978
1483,Tanya,58,1979
1484,Taylor,58,1994
1485,Theresa,58,1935
1486,Tina,58,1973
1487,Abigail,57,2006
1488,Andrea,57,1978
1489,Andrea,57,1981
1490,Donna,57,1972
1491,Edith,57,1923
1492,Evelyn,57,1925
1493,Florence,57,1935
1494,Grace,57,2004
1495,Hannah,57,1995
1496,Heather,57,1986
1497,Jennifer,57,1992
1498,Jessica,57,2001
1499,Julie,57,1976
1500,Kathleen,57,1924
1501,Krista,57,1972
1502,Nicole,57,1971
1503,Samantha,57,1986
1504,Samantha,57,1997
1505,Sandra,57,1971
1506,Shannon,57,1978
1507,Tammy,57,1978
1508,Tara,57,1983
1509,Tara,57,1984
1510,Tracey,57,1973
1511,Abigail,56,2005
1512,Alice,56,1928
1513,Alice,56,1935
1514,Betty,56,1932
1515,Betty,56,1935
1516,Charlotte,56,2019
1517,Elizabeth,56,1983
1518,Emily,56,1987
1519,Emma,56,2008
1520,Emma,56,2013
1521,Erin,56,1986
1522,Evelyn,56,1935
1523,Frances,56,1924
1524,Frances,56,1927
1525,Grace,56,2002
1526,Holly,56,1987
1527,Jillian,56,1985
1528,Marjorie,56,1932
1529,Melanie,56,1982
1530,Morgan,56,1996
1531,Olivia,56,2020
1532,Olivia,56,2021
1533,Rebecca,56,1998
1534,Ruth,56,1934
1535,Shannon,56,1979
1536,Stephanie,56,1975
1537,Stephanie,56,1977
1538,Taylor,56,2000
1539,Audrey,55,1929
1540,Courtney,55,1992
1541,Danielle,55,1984
1542,Heather,55,1981
1543,Heather,55,1983
1544,Kaitlyn,55,1992
1545,Katherine,55,1986
1546,Krista,55,1975
1547,Marion,55,1937
1548,Michelle,55,1987
1549,Natasha,55,1982
1550,Rebecca,55,1982
1551,Rebecca,55,1997
1552,Ruth,55,1927
1553,Ruth,55,1933
1554,Sarah,55,1975
1555,Alice,54,1927
1556,Amy,54,1989
1557,Angela,54,1985
1558,Anna,54,1926
1559,Anna,54,1935
1560,Ava,54,2009
1561,Chloe,54,2007
1562,Elizabeth,54,1981
1563,Erin,54,1990
1564,Frances,54,1923
1565,Isabella,54,2009
1566,Janet,54,1939
1567,Jenna,54,1994
1568,Jillian,54,1989
1569,Kayla,54,1988
1570,Kayla,54,1994
1571,Marjorie,54,1936
1572,Mary,54,1974
1573,Melanie,54,1974
1574,Melanie,54,1981
1575,Michelle,54,1990
1576,Olivia,54,2015
1577,Olivia,54,2016
1578,Patricia,54,1935
1579,Rebecca,54,1988
1580,Ruth,54,1935
1581,Samantha,54,1998
1582,Samantha,54,2000
1583,Sophie,54,2008
1584,Stephanie,54,1979
1585,Abigail,53,2001
1586,Abigail,53,2008
1587,Alice,53,1923
1588,Angela,53,1984
1589,Barbara,53,1927
1590,Chelsea,53,1991
1591,Courtney,53,1985
1592,Crystal,53,1980
1593,Elizabeth,53,1974
1594,Emily,53,2008
1595,Emma,53,2010
1596,Grace,53,2003
1597,Jessie,53,1923
1598,Jillian,53,1984
1599,Joyce,53,1939
1600,Kayla,53,1987
1601,Kelly,53,1981
1602,Kelsey,53,1995
1603,Kimberley,53,1974
1604,Kimberly,53,1980
1605,Laura,53,1977
1606,Lily,53,2010
1607,Lisa,53,1985
1608,Lisa,53,1986
1609,Mackenzie,53,2000
1610,Marjorie,53,1929
1611,Mary,53,1977
1612,Nicole,53,1977
1613,Olivia,53,2017
1614,Sarah,53,2006
1615,Shirley,53,1924
1616,Tara,53,1981
1617,Alice,52,1934
1618,Alice,52,1937
1619,Alice,52,1939
1620,Ashley,52,1996
1621,Ava,52,2013
1622,Betty,52,1936
1623,Crystal,52,1985
1624,Danielle,52,1986
1625,Danielle,52,1991
1626,Ella,52,2008
1627,Ella,52,2011
1628,Evelyn,52,1933
1629,Florence,52,1939
1630,Hannah,52,2007
1631,Hannah,52,2008
1632,Mackenzie,52,2002
1633,Madison,52,1998
1634,Mildred,52,1928
1635,Natasha,52,1986
1636,Rose,52,1937
1637,Sophia,52,2011
1638,Tiffany,52,1989
1639,Abigail,51,2003
1640,Abigail,51,2007
1641,Alice,51,1929
1642,Annie,51,1937
1643,Betty,51,1933
1644,Betty,51,1934
1645,Brittany,51,1985
1646,Chelsea,51,1994
1647,Emma,51,1995
1648,Joyce,51,1929
1649,Lily,51,2012
1650,Mary,51,1975
1651,Mary,51,1980
1652,Megan,51,1999
1653,Michelle,51,1991
1654,Olivia,51,2004
1655,Rebecca,51,1999
1656,Ruth,51,1937
1657,Sarah,51,2004
1658,Tara,51,1975
1659,Anna,50,1936
1660,Audrey,50,1936
1661,Charlotte,50,2017
1662,Courtney,50,1993
1663,Elizabeth,50,1980
1664,Ella,50,2009
1665,Evelyn,50,1934
1666,June,50,1934
1667,Katelyn,50,1988
1668,Lillian,50,1924
1669,Marjorie,50,1934
1670,Rose,50,1936
1671,Sophia,50,2012
1672,Sophie,50,2009
1673,Stephanie,50,1993
1674,Abigail,49,2010
1675,Jennifer,49,1993
1676,Jennifer,49,1994
1677,Julia,49,2001
1678,Lauren,49,2000
1679,Lauren,49,2004
1680,Taylor,49,2001
1681,Abigail,48,2009
1682,Alicia,48,1987
1683,Ava,48,2012
1684,Emma,48,2015
1685,Jessica,48,2002
1686,Laura,48,1995
1687,Lindsay,48,1987
1688,Madison,48,2008
1689,Megan,48,1996
1690,Megan,48,1998
1691,Nicole,48,1996
1692,Olivia,48,2014
1693,Sophie,48,2010
1694,Courtney,47,1998
1695,Danielle,47,1994
1696,Emily,47,2010
1697,Emily,47,2013
1698,Erin,47,1988
1699,Grace,47,2005
1700,Laura,47,1994
1701,Lily,47,2009
1702,Olivia,47,2000
1703,Samantha,47,1999
1704,Sarah,47,2005
1705,Sophie,47,2012
1706,Stephanie,47,1980
1707,Abigail,46,2002
1708,Ella,46,2007
1709,Emily,46,2009
1710,Lauren,46,2001
1711,Morgan,46,1997
1712,Olivia,46,2019
1713,Sophia,46,2008
1714,Amanda,45,1995
1715,Ava,45,2014
1716,Ella,45,2004
1717,Jenna,45,2000
1718,Kayla,45,1995
1719,Kayla,45,1996
1720,Kelsey,45,1997
1721,Lily,45,2008
1722,Megan,45,2001
1723,Morgan,45,1998
1724,Rebecca,45,2000
1725,Ava,44,2005
1726,Charlotte,44,2020
1727,Courtney,44,1997
1728,Danielle,44,1995
1729,Grace,44,2001
1730,Jenna,44,1996
1731,Lauren,44,2003
1732,Lily,44,2013
1733,Madison,44,1996
1734,Morgan,44,1999
1735,Olivia,44,2018
1736,Paige,44,2003
1737,Sadie,44,2014
1738,Sophia,44,2007
1739,Victoria,44,1998
1740,Amelia,43,2019
1741,Charlotte,43,2013
1742,Hannah,43,2009
1743,Julia,43,1999
1744,Lauren,43,1999
1745,Mackenzie,43,1999
1746,Madison,43,2009
1747,Megan,43,2000
1748,Sophia,43,2013
1749,Victoria,43,1997
1750,Violet,43,2022
1751,Brooklyn,42,2008
1752,Charlotte,42,2022
1753,Chloe,42,2011
1754,Ella,42,2006
1755,Grace,42,2007
1756,Kayla,42,1998
1757,Lauren,42,2005
1758,Madison,42,2011
1759,Sophia,42,2014
1760,Sophia,42,2018
1761,Sophie,42,2011
1762,Abigail,41,2014
1763,Ava,41,2021
1764,Brianna,41,1996
1765,Charlotte,41,2015
1766,Chloe,41,2002
1767,Chloe,41,2010
1768,Emily,41,2012
1769,Emma,41,2016
1770,Jenna,41,1997
1771,Jenna,41,2001
1772,Julia,41,1997
1773,Sadie,41,2015
1774,Taylor,41,2002
1775,Abigail,40,2012
1776,Abigail,40,2016
1777,Alexis,40,2010
1778,Brianna,40,1998
1779,Ella,40,2014
1780,Emma,40,2019
1781,Isabella,40,2010
1782,Jenna,40,2002
1783,Lily,40,2014
1784,Madison,40,2010
1785,Brittany,39,1997
1786,Brooklyn,39,2010
1787,Charlotte,39,2018
1788,Chloe,39,2006
1789,Emma,39,2018
1790,Emma,39,2022
1791,Haley,39,1997
1792,Haley,39,2003
1793,Julia,39,2003
1794,Kelsey,39,1998
1795,Laura,39,1998
1796,Lily,39,2011
1797,Mackenzie,39,2001
1798,Mackenzie,39,2003
1799,Mackenzie,39,2004
1800,Sophia,39,2009
1801,Abigail,38,2011
1802,Alexis,38,2009
1803,Alyssa,38,1999
1804,Ava,38,2016
1805,Ava,38,2017
1806,Brooke,38,2008
1807,Brooklyn,38,2014
1808,Chloe,38,2003
1809,Chloe,38,2005
1810,Hailey,38,2000
1811,Haley,38,1999
1812,Haley,38,2000
1813,Haley,38,2001
1814,Morgan,38,2000
1815,Olivia,38,2022
1816,Samantha,38,2003
1817,Scarlett,38,2017
1818,Sophia,38,2017
1819,Ava,37,2020
1820,Chloe,37,2014
1821,Ella,37,2005
1822,Ella,37,2013
1823,Ellie,37,2021
1824,Haley,37,1998
1825,Ivy,37,2020
1826,Jenna,37,1999
1827,Kayla,37,1997
1828,Lauren,37,1997
1829,Lauren,37,2002
1830,Lily,37,2006
1831,Olivia,37,1998
1832,Sophia,37,2010
1833,Brianna,36,1999
1834,Brooklyn,36,2004
1835,Charlotte,36,2010
1836,Charlotte,36,2016
1837,Chloe,36,2012
1838,Chloe,36,2013
1839,Grace,36,2006
1840,Isabella,36,2011
1841,Lauren,36,2008
1842,Olivia,36,1997
1843,Sadie,36,2013
1844,Samantha,36,2001
1845,Sarah,36,2008
1846,Sophie,36,2007
1847,Abigail,35,2015
1848,Abigail,35,2017
1849,Amelia,35,2018
1850,Anna,35,2004
1851,Brooke,35,2007
1852,Chloe,35,2004
1853,Chloe,35,2008
1854,Ella,35,2012
1855,Emma,35,2017
1856,Isabella,35,2012
1857,Isla,35,2021
1858,Jessica,35,2003
1859,Julia,35,2000
1860,Mackenzie,35,1998
1861,Victoria,35,1999
1862,Violet,35,2016
1863,Amelia,34,2013
1864,Brooklyn,34,2009
1865,Chloe,34,2009
1866,Evelyn,34,2017
1867,Megan,34,2002
1868,Samantha,34,2002
1869,Sarah,34,2007
1870,Taylor,34,2003
1871,Taylor,34,2004
1872,Abigail,33,2019
1873,Alyssa,33,2000
1874,Alyssa,33,2001
1875,Amelia,33,2016
1876,Amelia,33,2021
1877,Amelia,33,2022
1878,Ava,33,2018
1879,Brianna,33,2000
1880,Brooke,33,2003
1881,Charlotte,33,2014
1882,Emily,33,2011
1883,Emily,33,2015
1884,Hailey,33,2004
1885,Ivy,33,2021
1886,Julia,33,2004
1887,Nora,33,2020
1888,Amelia,32,2017
1889,Brooke,32,2006
1890,Brooklyn,32,2007
1891,Ellie,32,2022
1892,Emily,32,2014
1893,Haley,32,2004
1894,Isla,32,2018
1895,Isla,32,2019
1896,Scarlett,32,2015
1897,Sophia,32,2015
1898,Violet,32,2019
1899,Abigail,31,2018
1900,Addison,31,2010
1901,Charlotte,31,2012
1902,Ella,31,2003
1903,Ella,31,2017
1904,Ella,31,2019
1905,Evelyn,31,2021
1906,Hailey,31,2007
1907,Jenna,31,2003
1908,Jenna,31,2004
1909,Rebecca,31,2003
1910,Sophia,31,2006
1911,Sophia,31,2016
1912,Violet,31,2021
1913,Addison,30,2009
1914,Addison,30,2011
1915,Alexis,30,2008
1916,Amelia,30,2015
1917,Amelia,30,2020
1918,Ava,30,2019
1919,Brianna,30,2001
1920,Brooklyn,30,2011
1921,Claire,30,2011
1922,Claire,30,2016
1923,Hannah,30,2017
1924,Julia,30,2007
1925,Lily,30,2017
1926,Madison,30,2013
1927,Paige,30,2008
1928,Rebecca,30,2004
1929,Sadie,30,2019
1930,Sadie,30,2022
1931,Samantha,30,2004
1932,Sophie,30,2002
1933,Sophie,30,2016
1934,Alexis,29,2011
1935,Brooklyn,29,2012
1936,Charlotte,29,2021
1937,Claire,29,2017
1938,Evelyn,29,2018
1939,Hailey,29,2002
1940,Harper,29,2021
1941,Harper,29,2022
1942,Isla,29,2013
1943,Isla,29,2016
1944,Kaitlyn,29,2001
1945,Peyton,29,2014
1946,Sophia,29,2020
1947,Amelia,28,2014
1948,Anna,28,2007
1949,Anna,28,2009
1950,Audrey,28,2015
1951,Claire,28,2014
1952,Evelyn,28,2016
1953,Evelyn,28,2020
1954,Faith,28,2006
1955,Grace,28,2009
1956,Hannah,28,2010
1957,Isabella,28,2014
1958,Isabella,28,2019
1959,Isla,28,2020
1960,Julia,28,2005
1961,Julia,28,2008
1962,Julia,28,2009
1963,Lily,28,2022
1964,Madison,28,2015
1965,Mia,28,2018
1966,Morgan,28,2002
1967,Mya,28,2011
1968,Nevaeh,28,2010
1969,Nora,28,2021
1970,Peyton,28,2010
1971,Sadie,28,2018
1972,Scarlett,28,2018
1973,Sophie,28,2006
1974,Sophie,28,2018
1975,Sophie,28,2019
1976,Sophie,28,2020
1977,Taylor,28,2008
1978,Addison,27,2013
1979,Alexis,27,2014
1980,Alyssa,27,2002
1981,Alyssa,27,2007
1982,Avery,27,2012
1983,Avery,27,2014
1984,Avery,27,2017
1985,Brooke,27,2005
1986,Chloe,27,2015
1987,Chloe,27,2017
1988,Ella,27,2021
1989,Ellie,27,2016
1990,Hailey,27,2005
1991,Hannah,27,2021
1992,Isla,27,2022
1993,Jenna,27,2007
1994,Lauren,27,2007
1995,Leah,27,2012
1996,Lily,27,2005
1997,Lily,27,2016
1998,Lily,27,2019
1999,Lily,27,2020
2000,Makayla,27,2002
2001,Nora,27,2022
2002,Rachel,27,2002
2003,Rebecca,27,2002
2004,Sarah,27,2010
2005,Scarlett,27,2019
2006,Sophia,27,2019
2007,Zoey,27,2017
2008,Abigail,26,2022
2009,Anna,26,2018
2010,Brooklyn,26,2005
2011,Charlotte,26,2011
2012,Elizabeth,26,2006
2013,Emily,26,2016
2014,Hannah,26,2012
2015,Hannah,26,2014
2016,Ivy,26,2022
2017,Mackenzie,26,2005
2018,Madison,26,2016
2019,Nora,26,2014
2020,Nora,26,2015
2021,Samantha,26,2005
2022,Sarah,26,2014
2023,Scarlett,26,2016
2024,Scarlett,26,2020
2025,Sophie,26,2005
2026,Sophie,26,2013
2027,Sophie,26,2015
2028,Violet,26,2020
2029,Abigail,25,2013
2030,Alexis,25,2012
2031,Alexis,25,2015
2032,Avery,25,2021
2033,Charlotte,25,2009
2034,Ella,25,2018
2035,Ellie,25,2015
2036,Emily,25,2017
2037,Emma,25,2020
2038,Hannah,25,2013
2039,Isabella,25,2016
2040,Isabella,25,2017
2041,Ivy,25,2019
2042,Julia,25,2006
2043,Sadie,25,2012
2044,Sadie,25,2017
2045,Addison,24,2012
2046,Addison,24,2015
2047,Brooklyn,24,2006
2048,Brooklyn,24,2013
2049,Brooklyn,24,2015
2050,Chloe,24,2016
2051,Claire,24,2013
2052,Ella,24,2015
2053,Ellie,24,2017
2054,Ellie,24,2018
2055,Emma,24,2021
2056,Grace,24,2011
2057,Grace,24,2013
2058,Grace,24,2015
2059,Harper,24,2020
2060,Lily,24,2015
2061,Madison,24,2012
2062,Peyton,24,2015
2063,Rachel,24,2006
2064,Sophie,24,2022
2065,Amelia,23,2011
2066,Chloe,23,2019
2067,Claire,23,2019
2068,Ella,23,2020
2069,Ella,23,2022
2070,Emily,23,2018
2071,Evelyn,23,2022
2072,Hailey,23,2011
2073,Hannah,23,2011
2074,Hannah,23,2018
2075,Hannah,23,2020
2076,Isabelle,23,2022
2077,Lily,23,2018
2078,Lucy,23,2019
2079,Scarlett,23,2022
2080,Sophia,23,2021
2081,Addison,22,2018
2082,Aurora,22,2021
2083,Avery,22,2022
2084,Brooklyn,22,2016
2085,Ella,22,2016
2086,Isabella,22,2021
2087,Ivy,22,2016
2088,Lucy,22,2018
2089,Nora,22,2019
2090,Abigail,21,2020
2091,Avery,21,2020
2092,Eleanor,21,2021
2093,Everly,21,2021
2094,Everly,21,2022
2095,Grace,21,2020
2096,Kinsley,21,2021
2097,Lily,21,2021
2098,Sadie,21,2021
2099,Willow,21,2021
